Date,Open,High,Low,Close,Adj Close,Volume
2010-11-08,16100.000000,16360.000000,15880.000000,16240.000000,15178.657227,579170
2010-11-09,16340.000000,16420.000000,15960.000000,16140.000000,15085.193359,430505
2010-11-10,16040.000000,16440.000000,16020.000000,16440.000000,15365.585938,660600
2010-11-11,16520.000000,16880.000000,16320.000000,16680.000000,15589.901367,1395485
2010-11-12,16680.000000,16800.000000,15860.000000,16340.000000,15272.123047,1157670
2010-11-15,16340.000000,16360.000000,15640.000000,16280.000000,15216.042969,752955
2010-11-16,15860.000000,16100.000000,15320.000000,15540.000000,14524.404297,974010
2010-11-17,15240.000000,15260.000000,14000.000000,14600.000000,13645.837891,1689780
2010-11-18,14640.000000,15120.000000,14620.000000,15000.000000,14019.696289,527245
2010-11-19,15020.000000,15380.000000,15020.000000,15180.000000,14187.931641,484685
2010-11-22,15280.000000,15560.000000,15200.000000,15480.000000,14468.326172,246720
2010-11-23,15580.000000,15580.000000,15300.000000,15400.000000,14393.554688,333045
2010-11-24,14960.000000,15260.000000,14920.000000,15020.000000,14038.390625,499790
2010-11-25,15200.000000,15280.000000,15020.000000,15080.000000,14094.466797,218460
2010-11-26,15080.000000,15340.000000,14940.000000,15000.000000,14019.696289,337725
2010-11-29,14840.000000,15100.000000,14700.000000,14820.000000,13851.459961,189105
2010-11-30,14820.000000,15000.000000,14620.000000,14960.000000,13982.309570,409300
2010-12-01,15000.000000,15040.000000,14860.000000,14940.000000,13963.617188,207640
2010-12-02,15100.000000,15600.000000,14960.000000,15600.000000,14580.483398,360780
2010-12-03,15620.000000,15640.000000,15360.000000,15540.000000,14524.404297,177880
2010-12-06,15540.000000,15860.000000,15300.000000,15600.000000,14580.483398,200465
2010-12-07,15700.000000,16000.000000,15420.000000,15920.000000,14879.570313,339920
2010-12-08,16060.000000,16060.000000,15620.000000,15620.000000,14599.177734,177620
2010-12-09,15700.000000,15920.000000,15480.000000,15520.000000,14505.711914,262090
2010-12-10,15600.000000,15640.000000,15100.000000,15300.000000,14300.090820,493675
2010-12-13,15300.000000,15520.000000,15140.000000,15260.000000,14262.705078,237640
2010-12-14,15360.000000,15360.000000,15000.000000,15040.000000,14057.083008,364445
2010-12-15,15040.000000,15140.000000,14600.000000,14640.000000,13683.222656,1966955
2010-12-16,14800.000000,15060.000000,14800.000000,15020.000000,14038.390625,383305
2010-12-17,14900.000000,15160.000000,14780.000000,14980.000000,14001.002930,331665
2010-12-20,14740.000000,14900.000000,14440.000000,14780.000000,13814.075195,477655
2010-12-21,14780.000000,14960.000000,14640.000000,14880.000000,13907.538086,300795
2010-12-22,14720.000000,15160.000000,14720.000000,14820.000000,13851.459961,259940
2010-12-23,14860.000000,15060.000000,14740.000000,14960.000000,13982.309570,145515
2010-12-24,14860.000000,14980.000000,14700.000000,14700.000000,13739.300781,315885
2010-12-27,14620.000000,14980.000000,14620.000000,14980.000000,14001.002930,189015
2010-12-28,15000.000000,15480.000000,14980.000000,15340.000000,14337.475586,479805
2010-12-29,15460.000000,15800.000000,15320.000000,15740.000000,14807.866211,1663925
2010-12-30,15760.000000,15880.000000,15420.000000,15640.000000,14713.787109,332880
2011-01-03,15640.000000,15640.000000,15200.000000,15300.000000,14393.923828,377470
2011-01-04,15280.000000,15300.000000,14900.000000,14960.000000,14074.056641,434540
2011-01-05,14920.000000,15180.000000,14620.000000,14680.000000,13810.638672,717260
2011-01-06,14720.000000,14900.000000,14620.000000,14680.000000,13810.638672,321580
2011-01-07,14700.000000,14840.000000,14660.000000,14680.000000,13810.638672,225130
2011-01-10,14620.000000,14700.000000,14460.000000,14520.000000,13660.114258,449880
2011-01-11,14520.000000,14640.000000,14300.000000,14340.000000,13490.775391,501200
2011-01-12,14440.000000,14700.000000,14400.000000,14660.000000,13791.822266,556260
2011-01-13,14720.000000,14720.000000,13980.000000,14240.000000,13396.698242,818685
2011-01-14,14260.000000,14340.000000,14000.000000,14140.000000,13302.618164,449975
2011-01-17,14200.000000,14200.000000,13320.000000,13320.000000,12531.178711,1010675
2011-01-18,13480.000000,13680.000000,13160.000000,13360.000000,12568.809570,613605
2011-01-19,13520.000000,13840.000000,13520.000000,13800.000000,12982.752930,731140
2011-01-20,13660.000000,14100.000000,13660.000000,14080.000000,13246.171875,797920
2011-01-21,14100.000000,14100.000000,13880.000000,14000.000000,13170.909180,562515
2011-01-24,14020.000000,14460.000000,13900.000000,14440.000000,13584.851563,860330
2011-01-25,14440.000000,14440.000000,13800.000000,14000.000000,13170.909180,524660
2011-01-26,13960.000000,14040.000000,13720.000000,13760.000000,12945.123047,425065
2011-01-27,13900.000000,13900.000000,13340.000000,13480.000000,12681.703125,710490
2011-01-28,13480.000000,13640.000000,13180.000000,13500.000000,12700.519531,730375
2011-01-31,13500.000000,13500.000000,13060.000000,13140.000000,12361.837891,658935
2011-02-01,13320.000000,13680.000000,13180.000000,13340.000000,12549.996094,719275
2011-02-07,13500.000000,13500.000000,13260.000000,13380.000000,12587.627930,354805
2011-02-08,13400.000000,13600.000000,12640.000000,12740.000000,11985.527344,826215
2011-02-09,12880.000000,12940.000000,12200.000000,12300.000000,11571.583984,983340
2011-02-10,12260.000000,12600.000000,12260.000000,12580.000000,11835.002930,332540
2011-02-11,12540.000000,12820.000000,12460.000000,12600.000000,11853.820313,426465
2011-02-14,12620.000000,12680.000000,12300.000000,12360.000000,11628.031250,199865
2011-02-15,12300.000000,12480.000000,11740.000000,12100.000000,11383.429688,875070
2011-02-16,12000.000000,12220.000000,11860.000000,12000.000000,11289.350586,433785
2011-02-17,11920.000000,12120.000000,11700.000000,11860.000000,11157.640625,594835
2011-02-18,11900.000000,12700.000000,11900.000000,12560.000000,11816.187500,893755
2011-02-21,12660.000000,12760.000000,12460.000000,12620.000000,11872.633789,417975
2011-02-22,12600.000000,12680.000000,12380.000000,12580.000000,11835.002930,677030
2011-02-23,12580.000000,12840.000000,12440.000000,12680.000000,11929.081055,311610
2011-02-24,12660.000000,13120.000000,12600.000000,12840.000000,12079.604492,402120
2011-02-25,12900.000000,13100.000000,12840.000000,13000.000000,12230.130859,397285
2011-02-28,13000.000000,13020.000000,12500.000000,12680.000000,11929.081055,326230
2011-03-02,12500.000000,12680.000000,12020.000000,12020.000000,11308.166992,518125
2011-03-03,12040.000000,12360.000000,12040.000000,12360.000000,11628.031250,315570
2011-03-04,12300.000000,12580.000000,12240.000000,12320.000000,11590.400391,196085
2011-03-07,12260.000000,12560.000000,12240.000000,12240.000000,11515.137695,86385
2011-03-08,12240.000000,13280.000000,12240.000000,13000.000000,12230.130859,705110
2011-03-09,13240.000000,13720.000000,13160.000000,13660.000000,12851.044922,775725
2011-03-10,13840.000000,14120.000000,13500.000000,14060.000000,13227.357422,862670
2011-03-11,13800.000000,14400.000000,13720.000000,14300.000000,13453.142578,450695
2011-03-14,13900.000000,14200.000000,13540.000000,13660.000000,12851.044922,381730
2011-03-15,13620.000000,13960.000000,12740.000000,13800.000000,12982.752930,437005
2011-03-16,13900.000000,13900.000000,13400.000000,13780.000000,12963.939453,325595
2011-03-17,13500.000000,13640.000000,13260.000000,13260.000000,12474.734375,242640
2011-03-18,13260.000000,14080.000000,13260.000000,14080.000000,13246.171875,409680
2011-03-21,14000.000000,14120.000000,13760.000000,14040.000000,13208.540039,400610
2011-03-22,14040.000000,14320.000000,13840.000000,13900.000000,13076.832031,292890
2011-03-23,13840.000000,13900.000000,13520.000000,13580.000000,12775.782227,650025
2011-03-24,13600.000000,14260.000000,13600.000000,14220.000000,13377.880859,571540
2011-03-25,14140.000000,14360.000000,14080.000000,14340.000000,13490.775391,475050
2011-03-28,14460.000000,14580.000000,14040.000000,14120.000000,13283.800781,319690
2011-03-29,14220.000000,14760.000000,14020.000000,14740.000000,13867.086914,559945
2011-03-30,14880.000000,15100.000000,14640.000000,14980.000000,14092.874023,634825
2011-03-31,15200.000000,15240.000000,14800.000000,15180.000000,14281.028320,415990
2011-04-01,15260.000000,15260.000000,14920.000000,14960.000000,14074.056641,269205
2011-04-04,15000.000000,15100.000000,14600.000000,14860.000000,13979.980469,249310
2011-04-05,14760.000000,15500.000000,14760.000000,15080.000000,14186.952148,529050
2011-04-06,14960.000000,15240.000000,14760.000000,15020.000000,14130.503906,467480
2011-04-07,15020.000000,15240.000000,14860.000000,15240.000000,14337.475586,372945
2011-04-08,15160.000000,15340.000000,15060.000000,15240.000000,14337.475586,277100
2011-04-11,15260.000000,15340.000000,14680.000000,14760.000000,13885.902344,783185
2011-04-12,14720.000000,15180.000000,14720.000000,15140.000000,14243.398438,252070
2011-04-13,14920.000000,15460.000000,14920.000000,15200.000000,14299.842773,240705
2011-04-14,15400.000000,15700.000000,15300.000000,15600.000000,14676.156250,665980
2011-04-15,15740.000000,16160.000000,15600.000000,16160.000000,15202.993164,942545
2011-04-18,16240.000000,16300.000000,15640.000000,16000.000000,15052.466797,324990
2011-04-19,15780.000000,15800.000000,15440.000000,15560.000000,14638.523438,327035
2011-04-20,15760.000000,15940.000000,15360.000000,15400.000000,14488.000000,403570
2011-04-21,15500.000000,15640.000000,15040.000000,15080.000000,14186.952148,777580
2011-04-22,15200.000000,15240.000000,14720.000000,14780.000000,13904.717773,478185
2011-04-25,14960.000000,15140.000000,14760.000000,15040.000000,14149.319336,374890
2011-04-26,15200.000000,15200.000000,14700.000000,14920.000000,14036.425781,369550
2011-04-27,14940.000000,15180.000000,14200.000000,14260.000000,13415.512695,925660
2011-04-28,14380.000000,14440.000000,13960.000000,14100.000000,13264.988281,463025
2011-04-29,14160.000000,14360.000000,13980.000000,14240.000000,13396.698242,420425
2011-05-02,14240.000000,14840.000000,14240.000000,14800.000000,13923.532227,446540
2011-05-03,14900.000000,14900.000000,14480.000000,14800.000000,13923.532227,445425
2011-05-04,14800.000000,14820.000000,14160.000000,14160.000000,13321.434570,452110
2011-05-06,14220.000000,14540.000000,14040.000000,14480.000000,13622.483398,372920
2011-05-09,14500.000000,14500.000000,14160.000000,14340.000000,13490.775391,143770
2011-05-11,14460.000000,14460.000000,14160.000000,14460.000000,13603.666992,291590
2011-05-12,14320.000000,14860.000000,14320.000000,14640.000000,13773.008789,311175
2011-05-13,14640.000000,15120.000000,14580.000000,15120.000000,14224.582031,506155
2011-05-16,15200.000000,15360.000000,14960.000000,15060.000000,14168.136719,391030
2011-05-17,15200.000000,15520.000000,15160.000000,15460.000000,14544.445313,489495
2011-05-18,15580.000000,15600.000000,15200.000000,15360.000000,14450.369141,355900
2011-05-19,15420.000000,15720.000000,14820.000000,15180.000000,14281.028320,354015
2011-05-20,15180.000000,15340.000000,14840.000000,15180.000000,14281.028320,246880
2011-05-23,16920.000000,17360.000000,15200.000000,15200.000000,14299.842773,3806195
2011-05-24,14920.000000,15700.000000,14140.000000,15320.000000,14412.739258,1555005
2011-05-25,15440.000000,15880.000000,15100.000000,15100.000000,14205.765625,556175
2011-05-26,14940.000000,15200.000000,14920.000000,15000.000000,14111.689453,464840
2011-05-27,15000.000000,16540.000000,14940.000000,15800.000000,14864.313477,1522245
2011-05-30,16100.000000,16740.000000,15920.000000,15920.000000,14977.204102,937685
2011-05-31,16120.000000,16300.000000,15740.000000,16240.000000,15278.256836,880175
2011-06-01,16380.000000,16380.000000,15760.000000,15860.000000,14920.758789,524815
2011-06-02,15480.000000,15780.000000,15360.000000,15500.000000,14582.077148,285075
2011-06-03,15660.000000,16700.000000,15600.000000,16560.000000,15579.303711,1249350
2011-06-07,16480.000000,17760.000000,16420.000000,17440.000000,16407.187500,1477310
2011-06-08,17440.000000,17740.000000,17140.000000,17440.000000,16407.187500,687710
2011-06-09,17440.000000,18000.000000,17300.000000,17920.000000,16858.763672,1116800
2011-06-10,18000.000000,18340.000000,16720.000000,16760.000000,15767.459961,2538985
2011-06-13,16600.000000,17280.000000,16220.000000,16900.000000,15899.169922,1444715
2011-06-14,16880.000000,17000.000000,16640.000000,16640.000000,15654.567383,610855
2011-06-15,16680.000000,16740.000000,16300.000000,16460.000000,15485.225586,733190
2011-06-16,16300.000000,16800.000000,16180.000000,16600.000000,15616.936523,570530
2011-06-17,16840.000000,17060.000000,16600.000000,16720.000000,15729.829102,534800
2011-06-20,16740.000000,16860.000000,16400.000000,16420.000000,15447.596680,555580
2011-06-21,16560.000000,16780.000000,16140.000000,16320.000000,15353.518555,312910
2011-06-22,16600.000000,16600.000000,16120.000000,16160.000000,15202.993164,572230
2011-06-23,16020.000000,16300.000000,16000.000000,16140.000000,15184.177734,288240
2011-06-24,16280.000000,16520.000000,16160.000000,16200.000000,15240.624023,267115
2011-06-27,16200.000000,16900.000000,16200.000000,16900.000000,15899.169922,606450
2011-06-28,17000.000000,17100.000000,16660.000000,16980.000000,15974.432617,504985
2011-06-29,17000.000000,17900.000000,16900.000000,17760.000000,16708.238281,941645
2011-06-30,17760.000000,17840.000000,17480.000000,17800.000000,16745.869141,446650
2011-07-01,17840.000000,17840.000000,17420.000000,17660.000000,16614.162109,393995
2011-07-04,17760.000000,17760.000000,17320.000000,17720.000000,16670.611328,474090
2011-07-05,17700.000000,17780.000000,17420.000000,17680.000000,16632.980469,352650
2011-07-06,17600.000000,17820.000000,17500.000000,17740.000000,16689.423828,270165
2011-07-07,17860.000000,18180.000000,17800.000000,17820.000000,16764.687500,521040
2011-07-08,17940.000000,18140.000000,17740.000000,17960.000000,16896.394531,392375
2011-07-11,17940.000000,18720.000000,17840.000000,18600.000000,17498.496094,701590
2011-07-12,18460.000000,18980.000000,18280.000000,18500.000000,17404.414063,660610
2011-07-13,18580.000000,19100.000000,18580.000000,19100.000000,17968.884766,548015
2011-07-14,19200.000000,19360.000000,18720.000000,19000.000000,17874.802734,435025
2011-07-15,19000.000000,19200.000000,18800.000000,18960.000000,17837.177734,315080
2011-07-18,19180.000000,19620.000000,18660.000000,19480.000000,18326.380859,362650
2011-07-19,19320.000000,19480.000000,19020.000000,19280.000000,18138.228516,396620
2011-07-20,19400.000000,19500.000000,18800.000000,18800.000000,17686.650391,629620
2011-07-21,18800.000000,18800.000000,18180.000000,18580.000000,17479.679688,620175
2011-07-22,18620.000000,19460.000000,18580.000000,19400.000000,18251.117188,516490
2011-07-25,19560.000000,19620.000000,19000.000000,19100.000000,17968.884766,280025
2011-07-26,19060.000000,19100.000000,18320.000000,18560.000000,17460.863281,578475
2011-07-27,18620.000000,18620.000000,17960.000000,18280.000000,17197.445313,428110
2011-07-28,18160.000000,18660.000000,17960.000000,18160.000000,17084.554688,578040
2011-07-29,18300.000000,18460.000000,17480.000000,17780.000000,16727.054688,689510
2011-08-01,18240.000000,19120.000000,18080.000000,18840.000000,17724.281250,906375
2011-08-02,18740.000000,19000.000000,18280.000000,18660.000000,17554.941406,269290
2011-08-03,18240.000000,18920.000000,17920.000000,18800.000000,17686.650391,370890
2011-08-04,18940.000000,18940.000000,18420.000000,18440.000000,17347.966797,226065
2011-08-05,17060.000000,17780.000000,17060.000000,17720.000000,16670.611328,452010
2011-08-08,17400.000000,17700.000000,15600.000000,17200.000000,16181.402344,1094050
2011-08-09,16200.000000,16800.000000,14900.000000,15800.000000,14864.313477,972730
2011-08-10,16800.000000,17000.000000,15400.000000,15800.000000,14864.313477,1040310
2011-08-11,14860.000000,17820.000000,14860.000000,17100.000000,16087.328125,715990
2011-08-12,17600.000000,17760.000000,17240.000000,17240.000000,16219.033203,312470
2011-08-16,17580.000000,17880.000000,17360.000000,17880.000000,16821.134766,345080
2011-08-17,18020.000000,18300.000000,17720.000000,18080.000000,17009.289063,413310
2011-08-18,18560.000000,19360.000000,18280.000000,18980.000000,17855.990234,724785
2011-08-19,18260.000000,19100.000000,17920.000000,18820.000000,17705.464844,452135
2011-08-22,18620.000000,18800.000000,16800.000000,17220.000000,16200.218750,617900
2011-08-23,17680.000000,17680.000000,16400.000000,16720.000000,15729.829102,765235
2011-08-24,16920.000000,17080.000000,16400.000000,16700.000000,15711.012695,397360
2011-08-25,16980.000000,16980.000000,16720.000000,16720.000000,15729.829102,252895
2011-08-26,16500.000000,16800.000000,16080.000000,16700.000000,15711.012695,316370
2011-08-29,16900.000000,16900.000000,16480.000000,16860.000000,15861.537109,219300
2011-08-30,16860.000000,17240.000000,16800.000000,17000.000000,15993.248047,388450
2011-08-31,17000.000000,17380.000000,16900.000000,17380.000000,16350.742188,317590
2011-09-01,17440.000000,17860.000000,16900.000000,17000.000000,15993.248047,432650
2011-09-02,17020.000000,17280.000000,16860.000000,17180.000000,16162.589844,185260
2011-09-05,17100.000000,17480.000000,16740.000000,16800.000000,15805.090820,178430
2011-09-06,17100.000000,17100.000000,15800.000000,16200.000000,15240.624023,269190
2011-09-07,16580.000000,16980.000000,16300.000000,16920.000000,15917.984375,155615
2011-09-08,17020.000000,17120.000000,16540.000000,16560.000000,15579.303711,162530
2011-09-09,16260.000000,16580.000000,16080.000000,16400.000000,15428.779297,250060
2011-09-14,16220.000000,16300.000000,15520.000000,15740.000000,14807.866211,298335
2011-09-15,16000.000000,16100.000000,14480.000000,14600.000000,13735.378906,755375
2011-09-16,14800.000000,15100.000000,14400.000000,15100.000000,14205.765625,953305
2011-09-19,15100.000000,15380.000000,14600.000000,14600.000000,13735.378906,311435
2011-09-20,14620.000000,14780.000000,14100.000000,14120.000000,13283.800781,564650
2011-09-21,14100.000000,14680.000000,13980.000000,14400.000000,13547.219727,607660
2011-09-22,14100.000000,14560.000000,14040.000000,14440.000000,13584.851563,384890
2011-09-23,13980.000000,14300.000000,13000.000000,13000.000000,12230.130859,433465
2011-09-26,13400.000000,13400.000000,12300.000000,13000.000000,12230.130859,384865
2011-09-27,13540.000000,14400.000000,13260.000000,14000.000000,13170.909180,356775
2011-09-28,14260.000000,14480.000000,13780.000000,13780.000000,12963.939453,255175
2011-09-29,13780.000000,13860.000000,13200.000000,13460.000000,12662.887695,459425
2011-09-30,13940.000000,14400.000000,13600.000000,14400.000000,13547.219727,510905
2011-10-04,13600.000000,14400.000000,13500.000000,14360.000000,13509.590820,288985
2011-10-05,14340.000000,14400.000000,13700.000000,14000.000000,13170.909180,243555
2011-10-06,14480.000000,14600.000000,14140.000000,14560.000000,13697.747070,176020
2011-10-07,14700.000000,14780.000000,14320.000000,14600.000000,13735.378906,342120
2011-10-10,14480.000000,15000.000000,14480.000000,14840.000000,13961.162109,188865
2011-10-11,14860.000000,15180.000000,14800.000000,14800.000000,13923.532227,160445
2011-10-12,14940.000000,15180.000000,14720.000000,15000.000000,14111.689453,286440
2011-10-13,15020.000000,15400.000000,14960.000000,15160.000000,14262.213867,182770
2011-10-14,15160.000000,15900.000000,15000.000000,15580.000000,14657.340820,254095
2011-10-17,15740.000000,16800.000000,15740.000000,16720.000000,15729.829102,376410
2011-10-18,16540.000000,17180.000000,16300.000000,16840.000000,15842.723633,283700
2011-10-19,17040.000000,17220.000000,16520.000000,17000.000000,15993.248047,190015
2011-10-20,16800.000000,16980.000000,16300.000000,16300.000000,15334.703125,213525
2011-10-21,16300.000000,16700.000000,15780.000000,16020.000000,15071.284180,324170
2011-10-24,16220.000000,16440.000000,15820.000000,15920.000000,14977.204102,240155
2011-10-25,16060.000000,16300.000000,15900.000000,16200.000000,15240.624023,176675
2011-10-26,16100.000000,16360.000000,15840.000000,16000.000000,15052.466797,160475
2011-10-27,16380.000000,16380.000000,16060.000000,16220.000000,15259.438477,206220
2011-10-28,16380.000000,16400.000000,15800.000000,15900.000000,14958.388672,350260
2011-10-31,15860.000000,15980.000000,15160.000000,15400.000000,14488.000000,395025
2011-11-01,15220.000000,15940.000000,15200.000000,15840.000000,14901.943359,314180
2011-11-02,15580.000000,15900.000000,15400.000000,15840.000000,14901.943359,155830
2011-11-03,15780.000000,15820.000000,15500.000000,15620.000000,14694.972656,175605
2011-11-04,15840.000000,16300.000000,15760.000000,16300.000000,15334.703125,236565
2011-11-07,16380.000000,16540.000000,16100.000000,16420.000000,15447.596680,184150
2011-11-08,16600.000000,16600.000000,16240.000000,16400.000000,15428.779297,173715
2011-11-09,16260.000000,16480.000000,15820.000000,15880.000000,14939.575195,247620
2011-11-10,15340.000000,15600.000000,15180.000000,15400.000000,14488.000000,297380
2011-11-11,15780.000000,16000.000000,15400.000000,15980.000000,15033.654297,108415
2011-11-14,16020.000000,16160.000000,15860.000000,15920.000000,14977.204102,96265
2011-11-15,15800.000000,16900.000000,15700.000000,16900.000000,15899.169922,584435
2011-11-16,16960.000000,16960.000000,16120.000000,16160.000000,15202.993164,279380
2011-11-17,16460.000000,16900.000000,16180.000000,16700.000000,15711.012695,255760
2011-11-18,16580.000000,16700.000000,16300.000000,16680.000000,15692.196289,183760
2011-11-21,16820.000000,16860.000000,16280.000000,16420.000000,15447.596680,133615
2011-11-22,16100.000000,16400.000000,16060.000000,16140.000000,15184.177734,167365
2011-11-23,16200.000000,16220.000000,15640.000000,15640.000000,14713.787109,161195
2011-11-24,15640.000000,16160.000000,15600.000000,15900.000000,14958.388672,229490
2011-11-25,16200.000000,16280.000000,15640.000000,16080.000000,15127.729492,152035
2011-11-28,16000.000000,16240.000000,15600.000000,15820.000000,14883.125977,156745
2011-11-29,16100.000000,16660.000000,15860.000000,16580.000000,15598.120117,448045
2011-11-30,16580.000000,16820.000000,16100.000000,16780.000000,15786.277344,256545
2011-12-01,16960.000000,17200.000000,16760.000000,17060.000000,16049.692383,449860
2011-12-02,17080.000000,17180.000000,16820.000000,16840.000000,15842.723633,110805
2011-12-05,16960.000000,17200.000000,16840.000000,17200.000000,16181.402344,198085
2011-12-06,17080.000000,17200.000000,16700.000000,16740.000000,15748.644531,117985
2011-12-07,16660.000000,17000.000000,16260.000000,16260.000000,15297.070313,208160
2011-12-08,16500.000000,16500.000000,16160.000000,16180.000000,15221.807617,106510
2011-12-09,16180.000000,16400.000000,15900.000000,16320.000000,15353.518555,149960
2011-12-12,16360.000000,16400.000000,16040.000000,16180.000000,15221.807617,253755
2011-12-13,16240.000000,16240.000000,15900.000000,15900.000000,14958.388672,150985
2011-12-14,15880.000000,16060.000000,15560.000000,15680.000000,14751.416992,293960
2011-12-15,15620.000000,15620.000000,15380.000000,15620.000000,14694.972656,222965
2011-12-16,15660.000000,15700.000000,15220.000000,15240.000000,14337.475586,309040
2011-12-19,15340.000000,15360.000000,14440.000000,14720.000000,13848.269531,285340
2011-12-20,14520.000000,15120.000000,14520.000000,14820.000000,13942.348633,136775
2011-12-21,14980.000000,15820.000000,14980.000000,15800.000000,14864.313477,258185
2011-12-22,15980.000000,15980.000000,15580.000000,15880.000000,14939.575195,70040
2011-12-23,15720.000000,15940.000000,15640.000000,15840.000000,14901.943359,64670
2011-12-26,15800.000000,15960.000000,15420.000000,15520.000000,14600.895508,69655
2011-12-27,16000.000000,16000.000000,15240.000000,15360.000000,14450.369141,162695
2011-12-28,15660.000000,15660.000000,15400.000000,15600.000000,14724.087891,72685
2011-12-29,15600.000000,15720.000000,15460.000000,15540.000000,14667.455078,122190
2012-01-02,15540.000000,16580.000000,15440.000000,16520.000000,15592.428711,314215
2012-01-03,16600.000000,16800.000000,16460.000000,16580.000000,15649.059570,301495
2012-01-04,16740.000000,16780.000000,16240.000000,16680.000000,15743.443359,223410
2012-01-05,16680.000000,16680.000000,16400.000000,16460.000000,15535.797852,131570
2012-01-06,16580.000000,16580.000000,16300.000000,16420.000000,15498.044922,72430
2012-01-09,16480.000000,16480.000000,15960.000000,16000.000000,15101.625977,163370
2012-01-10,16140.000000,16460.000000,16020.000000,16280.000000,15365.904297,227510
2012-01-11,16280.000000,16360.000000,15640.000000,15880.000000,14988.364258,474920
2012-01-12,15940.000000,15940.000000,15260.000000,15400.000000,14535.315430,494435
2012-01-13,15520.000000,15580.000000,15120.000000,15320.000000,14459.808594,417725
2012-01-16,15400.000000,15580.000000,15220.000000,15520.000000,14648.579102,210530
2012-01-17,15600.000000,15680.000000,15220.000000,15460.000000,14591.946289,261250
2012-01-18,15300.000000,15440.000000,15060.000000,15080.000000,14233.284180,352885
2012-01-19,15080.000000,15440.000000,15080.000000,15100.000000,14252.160156,312295
2012-01-20,15060.000000,15240.000000,14900.000000,15060.000000,14214.406250,379190
2012-01-25,15000.000000,15320.000000,15000.000000,15080.000000,14233.284180,305950
2012-01-26,15040.000000,15520.000000,15040.000000,15520.000000,14648.579102,259770
2012-01-27,15520.000000,15660.000000,15240.000000,15500.000000,14629.699219,240235
2012-01-30,15320.000000,15460.000000,15180.000000,15320.000000,14459.808594,228000
2012-01-31,15400.000000,15560.000000,15240.000000,15560.000000,14686.331055,305570
2012-02-01,15560.000000,15640.000000,15380.000000,15580.000000,14705.208984,279670
2012-02-02,15600.000000,15640.000000,15100.000000,15140.000000,14289.914063,589800
2012-02-03,15300.000000,15320.000000,14760.000000,14800.000000,13969.005859,462590
2012-02-06,14840.000000,14960.000000,14240.000000,14280.000000,13478.204102,449090
2012-02-07,14380.000000,14640.000000,14120.000000,14520.000000,13704.726563,431480
2012-02-08,14340.000000,14540.000000,14020.000000,14500.000000,13685.847656,771215
2012-02-09,14620.000000,15600.000000,14540.000000,15460.000000,14591.946289,1041365
2012-02-10,15640.000000,15760.000000,15420.000000,15620.000000,14742.962891,496315
2012-02-13,15560.000000,15700.000000,15220.000000,15380.000000,14516.438477,274160
2012-02-14,15040.000000,15400.000000,15040.000000,15140.000000,14289.914063,273440
2012-02-15,15180.000000,16100.000000,15180.000000,16100.000000,15196.011719,835650
