Date,Open,High,Low,Close,Adj Close,Volume
2017-08-01,10766.700195,11333.299805,8900.000000,9100.000000,9100.000000,4592907
2017-08-02,8916.669922,8933.330078,8250.000000,8466.669922,8466.669922,756849
2017-08-03,8666.669922,9333.330078,8383.330078,8683.330078,8683.330078,1164990
2017-08-04,8400.000000,8550.000000,7700.000000,7833.330078,7833.330078,657783
2017-08-07,7866.669922,8416.669922,7716.669922,8233.330078,8233.330078,636585
2017-08-08,8366.669922,9100.000000,8083.330078,8233.330078,8233.330078,624996
2017-08-09,8316.669922,8333.330078,7900.000000,8000.000000,8000.000000,148614
2017-08-10,7883.330078,8050.000000,7566.669922,7600.000000,7600.000000,207108
2017-08-11,7416.669922,7616.669922,7200.000000,7616.669922,7616.669922,96231
2017-08-14,7666.669922,7783.330078,7216.669922,7216.669922,7216.669922,102411
2017-08-16,6983.330078,7200.000000,6833.330078,6950.000000,6950.000000,335442
2017-08-17,6950.000000,7150.000000,6833.330078,7050.000000,7050.000000,102885
2017-08-18,6916.669922,7266.669922,6866.669922,7066.669922,7066.669922,87690
2017-08-21,7000.000000,7216.669922,6900.000000,6933.330078,6933.330078,66708
2017-08-22,6866.669922,6983.330078,6616.669922,6700.000000,6700.000000,185715
2017-08-23,6733.330078,6750.000000,6633.330078,6683.330078,6683.330078,65376
2017-08-24,6683.330078,6716.669922,6500.000000,6500.000000,6500.000000,102996
2017-08-25,6500.000000,6566.669922,6466.669922,6500.000000,6500.000000,47997
2017-08-28,6600.000000,6766.669922,6500.000000,6616.669922,6616.669922,48891
2017-08-29,6666.669922,6716.669922,6533.330078,6683.330078,6683.330078,65823
2017-08-30,6700.000000,7033.330078,6683.330078,6733.330078,6733.330078,148230
2017-08-31,6833.330078,6833.330078,6566.669922,6566.669922,6566.669922,83727
2017-09-01,6483.330078,6683.330078,6416.669922,6650.000000,6650.000000,192615
2017-09-04,6333.330078,6600.000000,6333.330078,6533.330078,6533.330078,157221
2017-09-05,6700.000000,6783.330078,6516.669922,6633.330078,6633.330078,121371
2017-09-06,6550.000000,6666.669922,6316.669922,6433.330078,6433.330078,89169
2017-09-07,6383.330078,6516.669922,6233.330078,6416.669922,6416.669922,76452
2017-09-08,6383.330078,6466.669922,6000.000000,6050.000000,6050.000000,220569
2017-09-11,6200.000000,6233.330078,6033.330078,6150.000000,6150.000000,190122
2017-09-12,6183.330078,6250.000000,6000.000000,6083.330078,6083.330078,67326
2017-09-13,6100.000000,6116.669922,5833.330078,6083.330078,6083.330078,85827
2017-09-14,6016.669922,6133.330078,5966.669922,6050.000000,6050.000000,48345
2017-09-15,6016.669922,6133.330078,5900.000000,6083.330078,6083.330078,38421
2017-09-18,6000.000000,6083.330078,5916.669922,5966.669922,5966.669922,33081
2017-09-19,6016.669922,6166.669922,5766.669922,5966.669922,5966.669922,119349
2017-09-20,5933.330078,5983.330078,5866.669922,5883.330078,5883.330078,62391
2017-09-21,5900.000000,5933.330078,5700.000000,5850.000000,5850.000000,62505
2017-09-25,5483.330078,5483.330078,5183.330078,5183.330078,5183.330078,83820
2017-09-26,5183.330078,5183.330078,5183.330078,5183.330078,5183.330078,0
2017-09-27,5133.330078,5250.000000,5033.330078,5133.330078,5133.330078,107634
2017-09-28,5216.669922,5666.669922,5166.669922,5466.669922,5466.669922,114558
2017-09-29,5600.000000,5600.000000,5450.000000,5566.669922,5566.669922,53616
2017-10-10,5566.669922,5683.330078,5433.330078,5533.330078,5533.330078,28065
2017-10-11,5616.669922,5683.330078,5533.330078,5683.330078,5683.330078,39429
2017-10-12,5716.669922,5900.000000,5666.669922,5766.669922,5766.669922,38931
2017-10-13,5750.000000,5800.000000,5650.000000,5766.669922,5766.669922,25836
2017-10-16,5733.330078,5850.000000,5566.669922,5850.000000,5850.000000,11679
2017-10-17,5833.330078,5916.669922,5783.330078,5850.000000,5850.000000,47418
2017-10-18,5850.000000,5900.000000,5783.330078,5816.669922,5816.669922,17517
2017-10-19,5750.000000,5916.669922,5750.000000,5833.330078,5833.330078,35628
2017-10-20,5900.000000,5916.669922,5800.000000,5850.000000,5850.000000,21324
2017-10-23,5916.669922,6400.000000,5916.669922,6266.669922,6266.669922,92226
2017-10-24,6333.330078,6350.000000,6100.000000,6250.000000,6250.000000,37527
2017-10-25,6266.669922,6450.000000,6200.000000,6433.330078,6433.330078,56160
2017-10-26,6433.330078,6566.669922,6366.669922,6550.000000,6550.000000,72630
2017-10-27,6533.330078,7066.669922,6483.330078,7033.330078,7033.330078,259083
2017-10-30,7033.330078,7083.330078,6833.330078,7066.669922,7066.669922,99078
2017-10-31,7083.330078,7283.330078,7000.000000,7283.330078,7283.330078,78423
2017-11-01,7633.330078,7666.669922,7316.669922,7350.000000,7350.000000,331026
2017-11-02,7450.000000,7466.669922,7200.000000,7250.000000,7250.000000,90549
2017-11-03,7366.669922,7483.330078,6950.000000,7183.330078,7183.330078,106038
2017-11-06,7183.330078,7433.330078,6533.330078,7183.330078,7183.330078,296220
2017-11-07,7116.669922,7266.669922,6883.330078,6916.669922,6916.669922,53553
2017-11-08,7050.000000,7166.669922,6816.669922,6983.330078,6983.330078,43401
2017-11-09,7066.669922,7500.000000,7000.000000,7500.000000,7500.000000,243810
2017-11-10,7533.330078,7616.669922,7366.669922,7500.000000,7500.000000,115185
2017-11-13,7550.000000,7833.330078,7316.669922,7833.330078,7833.330078,221328
2017-11-14,7933.330078,7933.330078,7500.000000,7533.330078,7533.330078,144159
2017-11-15,7533.330078,8500.000000,7116.669922,7400.000000,7400.000000,1034445
2017-11-16,7733.330078,7850.000000,7183.330078,7600.000000,7600.000000,256431
2017-11-17,7733.330078,8166.669922,7566.669922,7950.000000,7950.000000,192114
2017-11-20,8016.669922,9000.000000,8016.669922,8716.669922,8716.669922,322767
2017-11-21,8750.000000,8933.330078,8500.000000,8666.669922,8666.669922,131100
2017-11-22,8666.669922,8783.330078,8266.669922,8666.669922,8666.669922,108720
2017-11-23,8600.000000,8900.000000,8333.330078,8750.000000,8750.000000,67830
2017-11-24,8750.000000,8916.669922,8633.330078,8766.669922,8766.669922,102438
2017-11-27,8850.000000,9166.669922,8733.330078,8816.669922,8816.669922,150141
2017-11-28,8816.669922,8983.330078,7966.669922,8400.000000,8400.000000,243279
2017-11-29,9650.000000,9680.000000,8640.000000,9040.000000,9040.000000,151401
2017-11-30,8950.000000,9050.000000,8550.000000,8550.000000,8550.000000,46958
2017-12-01,8790.000000,8790.000000,8300.000000,8470.000000,8470.000000,28465
2017-12-04,8590.000000,8640.000000,8250.000000,8300.000000,8300.000000,20633
2017-12-05,8310.000000,8390.000000,8210.000000,8220.000000,8220.000000,21331
2017-12-06,8160.000000,8230.000000,8080.000000,8150.000000,8150.000000,24871
2017-12-07,8160.000000,8220.000000,7800.000000,7900.000000,7900.000000,15349
2017-12-08,7950.000000,7990.000000,7810.000000,7980.000000,7980.000000,3048
2017-12-11,7820.000000,8090.000000,7820.000000,8090.000000,8090.000000,5224
2017-12-12,8090.000000,8250.000000,7970.000000,8220.000000,8220.000000,8019
2017-12-13,8220.000000,8220.000000,7990.000000,8070.000000,8070.000000,6687
2017-12-14,7960.000000,8080.000000,7960.000000,8040.000000,8040.000000,4265
2017-12-15,8090.000000,8140.000000,8010.000000,8070.000000,8070.000000,3997
2017-12-18,7750.000000,7940.000000,7540.000000,7860.000000,7860.000000,43515
2017-12-19,7670.000000,7940.000000,7600.000000,7600.000000,7600.000000,14735
2017-12-21,7090.000000,7140.000000,6380.000000,6570.000000,6570.000000,162743
2017-12-22,6570.000000,6710.000000,6520.000000,6710.000000,6710.000000,52994
2017-12-26,6610.000000,6790.000000,6580.000000,6670.000000,6670.000000,94877
2017-12-27,6670.000000,6790.000000,6330.000000,6780.000000,6780.000000,20233
2017-12-28,6780.000000,7180.000000,6750.000000,7050.000000,7050.000000,29220
2018-01-02,7070.000000,7550.000000,7070.000000,7410.000000,7410.000000,59042
